taxon_id	name
12138	Machlomovirus
1133022	Burkholderia phage AH2
1159902	Common moorhen coronavirus HKU21
12471	Solanum nodiflorum mottle virus
1755682	Streptomyces phage phiSAJS1
46342	Grapevine yellow speckle viroid 2
12904	Grapevine yellow speckle viroid 1
11591	Uukuniemi virus
48543	Whataroa virus
59816	Yellowtail ascites virus
682382	HMO Astrovirus A
12262	Red clover mottle virus
1414737	Rhizobium phage vB_RleS_L338C
1495285	Escherichia phage vB_EcoM_112
1035662	Bdellovibrio phage phi1402
484896	Pseudomonas phage LUZ19
1136534	Bacillus phage BCD7
1821756	Mahlapitsi virus
1080237	Pseudomonas phage phiPto-bp6g
673376	Clostridium phage phiCP26F
292208	Dendrolimus punctatus densovirus
1385385	Streptococcus phage TP-778L
12205	Papaya ringspot virus
77698	Fiji disease virus
1581151	Slow loris parvovirus 1
1303334	Human polyomavirus 12
1611837	Chinook salmon bafinivirus
1562064	Norway rat hunnivirus
131226	Cherry mottle leaf virus
373398	Basella rugose mosaic virus
1701837	Streptococcus phage phiARI0746
2003327	Chlamydia virus Chp1
186165	Alphapermutotetravirus
12402	Streptococcus phage EJ-1
1825688	Rhizoctonia solani dsRNA virus 3
1411681	Rhizoctonia solani dsRNA virus 2
12258	Comovirinae
1071506	Mycobacterium phage RidgeCB
1159905	Porcine coronavirus HKU15
129143	Cherry necrotic rusty mottle virus
1590650	Adelie penguin polyomavirus
12291	Furovirus
540068	Mycobacterium virus Pukovnik
654911	Acidianus bottle-shaped virus
1041524	Escherichia phage K30
925986	Erwinia phage phiEa104
2018685	Tinamou hepatitis B virus
925983	Erwinia phage phiEa100
1603066	Black howler monkey smacovirus
1542498	Lelliottia phage phD2B
1911555	Rhinolophus sinicus bat bocaparvovirus
198608	Satellites of Trichomonas vaginalis T1 virus
1134579	Lunk virus NKS-1
696863	Carp sprivivirus
1503289	BtMr-AlphaCoV/SAX2011
1902502	Rosavirus C
1902501	Rosavirus B
1923768	Xinzhou dimarhabdovirus virus 1
322067	J-virus
11152	Turkey coronavirus
1034119	Mycobacterium phage Swish
180903	Pineapple mealybug wilt-associated virus 1
398839	Staphylococcus virus CNPH82
1776293	Bacillus phage Eldridge
1887314	Ranavirus maximus
291590	Sigmapapillomavirus
526118	Morganella phage MmP1
1504732	Hollyhock yellow vein mosaic Islamabad virus
1923355	Sanxia atyid shrimp virus 1
1923356	Sanxia atyid shrimp virus 2
1923357	Sanxia atyid shrimp virus 3
1923358	Sanxia atyid shrimp virus 4
1408279	Canine pneumovirus
1701849	Mycobacterium phage Turj99
1926998	Bivalve hepelivirus G
52438	unclassified Betapapillomavirus
1608105	Wuhan House Fly Virus 2
1608104	Wuhan House Fly Virus 1
1923476	Shuangao sobemo-like virus 3
1144379	Trichechus manatus latirostris papillomavirus 2
1399914	African elephant polyomavirus 1
1505530	Pagoda yellow mosaic associated virus
1715290	Canary bornavirus 2
1736634	Torulaspora delbrueckii dsRNA Mbarr-1 killer virus
1692249	Fiddler Crab associated circular virus
257468	Muscovy duck circovirus
151537	Lactococcus phage bIL309
458639	Bacillus phage 0305phi8-36
1922575	Beihai picorna-like virus 32
1922576	Beihai picorna-like virus 33
1922573	Beihai picorna-like virus 30
1294177	Sebokele virus 1
1843763	Bovine faeces associated circular DNA molecule 1
12894	Peach latent mosaic viroid
1922582	Beihai picorna-like virus 39
299200	Thunberg fritillary mosaic virus
10485	Bracovirus
31535	D3virus
1922659	Beihai sea slater virus 3
103782	Pariacoto virus
204987	unclassified Avulavirus
1849535	Fusarium poae victorivirus 1
10752	Escherichia phage N4
1089132	Mycobacterium virus SG4
59730	unclassified Cypovirus
1821558	Gordonia phage Nymphadora
1923509	Wenling narna-like virus 9
11280	Vesicular stomatitis New Jersey virus
1923503	Wenling narna-like virus 3
1923502	Wenling narna-like virus 2
1032457	Passion fruit mosaic virus
1923507	Wenling narna-like virus 7
1923505	Wenling narna-like virus 5
1923504	Wenling narna-like virus 4
1273740	Bacillus virus Curly
92521	Oryctes rhinoceros nudivirus
1327976	Cba181virus
392174	Malva mosaic virus
573591	Stenotrophomonas phage S1
40004	Tyuleniy virus
1821551	Gordonia phage BetterKatz
267970	Bean yellow disorder virus
66834	Rhopalosiphum padi virus
11287	Novirhabdovirus
1352510	unclassified Panicovirus
71030	Chayote mosaic virus
1187973	Otarine picobirnavirus
256729	Lymphocystis disease virus - isolate China
410826	Potato apical leaf curl disease-associated satellite DNA beta
437329	Burkholderia phage BcepGomr
1110703	unclassified Nudiviridae
12145	Tomato bushy stunt virus
535600	unclassified Parvoviridae
1074305	Mycobacterium phage Dandelion
328061	Radish mosaic virus
10387	Mardivirus
1415628	Gyrovirus Tu789
10577	Etapapillomavirus
1629132	Graminella nigrifrons virus 1
942016	Enterobacter phage EcP1
2020881	Emilia sonchifolia yellow vein Thailand virus
12224	Sugarcane mosaic virus
1486472	Mycobacterium phage Gaia
1766554	Swine enteric coronavirus
214439	Hosta virus X
1285599	Crocodylidpoxvirus
1911107	Burke-Gilman virus
513550	Bacillus virus AP50
1923684	Wenzhou yanvirus-like virus 2
1923683	Wenzhou yanvirus-like virus 1
646413	Streptococcus phage 5093
1052121	Enterobacteria phage Bp7
373407	Mycobacterium virus Halo
62352	Eyach virus
471728	Aquamavirus
494269	Lactococcus virus Bibb29
10404	Hepadnaviridae
1667587	Papio ursinus cytomegalovirus
1980430	Pigeonpea sterility mosaic emaravirus 2
1972565	Morreton vesiculovirus
1458726	Mycobacterium phage 20ES
216614	Daphne virus S
12289	Enamovirus
156690	Beet mild yellowing virus
2016453	Ailuropoda melanoleuca papillomavirus 4
2016455	Ailuropoda melanoleuca papillomavirus 2
2016454	Ailuropoda melanoleuca papillomavirus 1
220812	Tomato leaf curl betasatellite
1923713	Wuhan house centipede virus 9
1923708	Wuhan house centipede virus 4
1923709	Wuhan house centipede virus 5
1923710	Wuhan house centipede virus 6
12055	Tobacco necrosis virus A
1923705	Wuhan house centipede virus 1
169689	Okra leaf curl betasatellite
1923707	Wuhan house centipede virus 3
656190	Carrot yellow leaf virus
655314	unclassified Kobuvirus
1788294	Escherichia phage LM33_P1
1137931	Astrovirus wild boar/WBAstV-1/2011/HUN
1341101	Vibrio phage VPUSM 8
72003	Diatraea saccharalis densovirus
1244565	Ochlerotatus caspius flavivirus
590403	Red clover vein mosaic virus
31507	Anticarsia gemmatalis nucleopolyhedrovirus
1904409	Miniopterus schreibersii polyomavirus 2
1904408	Miniopterus schreibersii polyomavirus 1
1746074	Xinzhou spider virus 3
1547495	Salivirus FHB
10664	T4virus
1815955	Lactococcus phage PLgT-1
1389204	Feline astrovirus 2
35265	Porcine adenovirus 3
1572702	Shigella phage pSf-2
1922989	Hubei noda-like virus 9
1315956	Shigella phage pSf-1
1340709	Mycobacterium phage Redno2
222556	unclassified Nodaviridae
1234809	Pestivirus strain Aydin/04-TR
547228	Bacillus phage PM1
75746	Wheat yellow mosaic virus
196690	Helicobasidium mompa totivirus 1-17
1562076	Pseudomonas phage Pf-10
754044	Loktanella phage pCB2051-A
1203539	MW polyomavirus
1764085	Toros virus
656026	Gossypium davidsonii symptomless alphasatellite
1504733	Papaya leaf curl Faisalabad virus
10506	Chlorovirus
57482	European bat 1 lyssavirus
208177	Tomato leaf curl Vietnam virus
54290	Pegivirus
1223261	Pseudomonas phage JBD5
463360	Chickpea chlorotic dwarf virus
300879	Cassia yellow blotch virus
1837862	Weissella phage WCP30
1980426	European mountain ash ringspot-associated emaravirus
10689	Vibrio phage CP-T1
1027248	Bovine astrovirus B76/HK
1980490	Seoul orthohantavirus
1673871	Escherichia phage QL01
1826170	Tokyovirus A1
11266	Filoviridae
255238	Fragaria chiloensis latent virus
1918013	Botybirnavirus
590647	Nariva virus
1129145	Pseudomonas phage phi297
687380	Torque teno midi virus 2
687379	Torque teno midi virus 1
524023	Imperata yellow mottle virus
2010283	Wilkie partiti-like virus 1
2010284	Wilkie partiti-like virus 2
1511782	Pasivirus
1302179	Palm Creek virus
340435	Microcystis aeruginosa phage Ma-LMM01
59500	Rice necrosis mosaic virus
12049	Soybean dwarf virus
28358	Corynebacterium phage BFK20
10256	Raccoonpox virus
1983777	Avian paramyxovirus 15
1225794	Lactobacillus virus ATCC8014
519496	unclassified Fijivirus
637730	Shigella phage Ag3
2016461	Giant panda associated gemycircularvirus
1814280	Flavobacterium phage Fpv10
1814281	Flavobacterium phage Fpv11
80941	Guaroa virus
10364	unclassified Cytomegalovirus
1527525	Pseudomonas phage vB_PaeP_PPA-ABTNL
1379694	Bacillariodnavirus LDMD-2013
32619	Sorghum mosaic virus
33773	Oleavirus
322855	Xanthomonas phage Xp15
224578	Barley yellow dwarf virus-GAV
1921009	Arachis pintoi virus
942032	Cyclovirus PKgoat21/PAK/2009
11663	Ovine lentivirus
322019	Acanthocystis turfacea Chlorella virus 1
475778	Tremovirus A
183585	Peach mosaic virus
12901	Columnea latent viroid
41763	Agropyron mosaic virus
11572	Orthobunyavirus
1923403	Sanxia water strider virus 19
1923399	Sanxia water strider virus 15
1923398	Sanxia water strider virus 14
1923401	Sanxia water strider virus 17
1003890	unclassified Betaflexiviridae
1923394	Sanxia water strider virus 10
1923397	Sanxia water strider virus 13
1249508	unclassified Hepacivirus
1446492	Salmonella phage vB_SalM_SJ3
1458849	Salmonella phage vB_SalM_SJ2
980964	Megrivirus
1500821	Propionibacterium phage PHL141N00
458132	Slow bee paralysis virus
1327993	Cellulophaga phage phi39:1
1982901	Mycobacterium virus Acadian
1554501	Teviot virus
12295	Tobacco rattle virus
307454	Spodoptera frugiperda granulovirus
10754	Salmonella virus P22
189836	Propionibacterium phage B5
727977	Bat mastadenovirus A
696069	Bat mastadenovirus B
11307	Sonchus yellow net nucleorhabdovirus
1923378	Sanxia picorna-like virus 9
11987	Melon necrotic spot virus
1758139	Colombian potato soil-borne virus
11290	Infectious hematopoietic necrosis virus
31741	Wheat streak mosaic virus
1508228	Wencheng Sm shrew coronavirus
37961	Betapartitivirus
1589752	Paenibacillus phage Rani
445217	Erinaceus europaeus papillomavirus 1
926067	Aeromonas phage PX29
65467	Cherry green ring mottle virus
676234	Furcraea necrotic streak virus
687384	Torque teno felis virus
1887649	Gordonia phage JSwag
508750	Kenaf leaf curl virus-[India:Bahraich:2007]
908834	Grapevine associated narnavirus-1
348823	Maize Iranian mosaic nucleorhabdovirus
330398	Listeria phage P35
590739	Salmonella phage g341c
947980	Lactobacillus phage LF1
359961	Wbetavirus
1241371	Abalone herpesvirus Victoria/AUS/2009
1162290	Cronobacter phage CR9
1327934	Cronobacter phage CR8
320832	Staphylococcus phage 66
1162295	Cronobacter phage CR3
1500808	Propionibacterium phage PHL082M00
11319	Dhori virus
10583	Mupapillomavirus
12304	Cucumovirus
11983	Norovirus
397544	Squash vein yellowing virus
28288	Hyphantria cunea nucleopolyhedrovirus
371411	Siegesbeckia yellow vein virus-associated DNA beta
10981	Cypovirus
1229793	Propionibacterium phage ATCC29399B_T
334447	unclassified Idaeovirus
10803	Dependoparvovirus
11156	Torovirus
1229794	Propionibacterium phage ATCC29399B_C
1174526	Wheat dwarf India virus
38062	Cassava vein mosaic virus
1813779	Salmonella phage 103203_sal5
1941239	Thrips-associated genomovirus 4
666859	Butterbur mosaic virus
320849	Staphylococcus virus 92
1941233	Thrips-associated genomovirus 1
1941234	Thrips-associated genomovirus 2
137758	Cassava brown streak virus
1955493	Orbivirus SX-2017a
1472342	Human papillomavirus type 179
44560	Ageratum yellow vein virus
12236	Cucumber green mottle mosaic virus
526413	Equine papillomavirus 2
1405299	Botryosphaeria dothidea chrysovirus 1
1250316	Olive viral satellite RNA
35300	Mamastrovirus 1
1239566	Mamastrovirus 2
886262	Mamastrovirus 3
1204529	Salmonella phage SSE121
10864	Enterobacteria phage fd
151539	Lactococcus phage bIL312
1125764	Cassava mosaic Madagascar virus
1483724	Sclerotinia sclerotiorum negative-stranded RNA virus 1
1435457	Sclerotinia sclerotiorum negative-stranded RNA virus 3
1843749	Bovine faeces associated smacovirus 1
1843751	Bovine faeces associated smacovirus 3
1751715	Blueberry fruit drop associated virus
1343493	Grapevine satellite virus
1843752	Bovine faeces associated smacovirus 4
1843754	Bovine faeces associated smacovirus 6
1520006	Duck adenovirus 2
1922381	Beihai hepe-like virus 10
558690	Cucurbit chlorotic yellows virus
1162280	Tomato rugose yellow leaf curl virus
1440170	Madariaga virus
663558	Mycobacterium phage Vortex
1805459	Mycobacterium phage Mulciber
1519391	Sewage-associated circular DNA virus-2
537009	Stygiolobus rod-shaped virus
1569258	Walkabout Creek virus
1324794	Simian adenovirus C
1843761	Sewage associated gemycircularvirus 3
1177630	American hop latent virus
101688	Apple latent spherical virus
928300	Cricket paralysis virus
1980633	Canis familiaris polyomavirus 1
1849533	Fusarium poae partitivirus 2
796352	Panax virus Y
1654782	Propionibacterium phage QueenBey
1923142	Hubei picorna-like virus 6
642248	unclassified Circoviridae
239720	Marnaviridae
754052	Pseudoalteromonas phage pYD6-A
45709	Sabia mammarenavirus
223305	Pepper leaf curl Bangladesh virus
1655651	Microviridae Bog9017_22
1719040	Soybean leaf-associated gemycircularvirus 1
1477406	Dickeya phage RC-2014
1234888	Dragonfly-associated microphage 1
1441800	Faba bean necrotic stunt alphasatellite 2
862944	Circulifer tenellus virus 1
1922603	Beihai picorna-like virus 58
1922604	Beihai picorna-like virus 59
10655	Rice tungro bacilliform virus
1923510	Wenling nido-like virus 1
70333	Bovine adenovirus D
1922596	Beihai picorna-like virus 51
1922597	Beihai picorna-like virus 52
1922598	Beihai picorna-like virus 53
1922599	Beihai picorna-like virus 54
338109	unclassified Alpha3microvirus
1922601	Beihai picorna-like virus 56
1922602	Beihai picorna-like virus 57
1147044	Staphylococcus phage StB27
1147043	Staphylococcus phage StB20
430911	Penaeus vannamei nodavirus
186783	Ourmiavirus
46917	Papaya leaf distortion mosaic virus
64297	Uganda S virus
10857	Chlamydiamicrovirus
1608049	Huangpi Tick Virus 3
1608047	Huangpi Tick Virus 1
1296569	Andean potato mild mosaic virus
655837	Yellow oat-grass mosaic virus
1561160	Motherwort yellow mottle virus
977913	Santeuil nodavirus
1526408	Staphylococcus phage P108
1923543	Wenling tombus-like virus 1
111167	Bovine adenovirus 6
619591	Monkeypox virus Zaire-96-I-16
1923546	Wenling tombus-like virus 4
1837089	Rhizoctonia oryzae-sativae mitovirus 1
114429	Bovine adenovirus 2
1249648	Dragonfly-associated mastrevirus
990303	Papio hamadryas papillomavirus type 1
1091052	Dickeya virus Limestone
1738045	Andrographis yellow vein leaf curl virus
325111	Ludwigia yellow vein virus
1661396	Magnaporthe oryzae virus 3
441999	Magnaporthe oryzae virus 2
40065	Chenuda virus
79700	Rat cytomegalovirus Maastricht
10574	unclassified Polyomaviridae
1670975	Ustilaginoidea virens unassigned RNA virus HNND-1
1873959	Pectobacterium phage PP90
745177	Lymantria xylina MNPV
320835	Staphylococcus virus 53
947981	Lactobacillus phage Sha1
222450	Chayote yellow mosaic virus
237716	Khujand lyssavirus
1453080	Faba bean necrotic yellows C1 alphasatellite
1214230	Turkey gallivirus
12783	Viroids
1940252	Cacao mild mosaic virus
1435008	Citrus endogenous pararetrovirus
864596	Bat coronavirus BM48-31/BGR/2008
1732178	Sulfolobus monocaudavirus SMV4
1580591	Sulfolobus monocaudavirus SMV2
1732177	Sulfolobus monocaudavirus SMV3
1351702	Sulfolobus monocaudavirus SMV1
1821550	Gordonia phage Kvothe
1923746	Wuhan pillworm virus 3
251749	unclassified Prymnesiovirus
1407608	Erwinia phage FE44
10512	Canine mastadenovirus A
101688	Cheravirus
53369	Staphylococcus virus 80alpha
1732064	Staphylococcus phage StB20-like
1206560	Yersinia phage phiD1
205870	Mycobacterium virus Bxz2
10780	Parvoviridae
55096	Ippy mammarenavirus
213633	Providence virus
1873895	Mycobacterium phage Gompeii16
235994	Rosellinia necatrix partitivirus 1-W8
11664	Visna/maedi virus
1219896	Raccoon polyomavirus
260797	Heliothis virescens ascovirus 3e
12222	Soybean mosaic virus
1105383	Po-Circo-like virus 21
1671382	Astrovirus Er/SZAL6/HUN/2011
659497	Sclerotinia sclerotiorum partitivirus S
329290	Malvastrum leaf curl virus
446807	Burkholderia virus BcepNY3
163654	Okra leaf curl virus
1182206	unclassified Sinaivirus
1642458	Okahandja mammarenavirus
507476	Tomato leaf curl Mindanao virus
1813599	Brazilian marseillevirus
1610832	Bacillus phage Stahl
1826822	Alternaria arborescens mitovirus 1
12177	Clover yellow mosaic virus
1685771	Lake Sarah-associated circular virus-42
1557035	Yellowstone Lake virophage 7
1557034	Yellowstone Lake virophage 6
1557033	Yellowstone Lake virophage 5
11588	Rift Valley fever virus
10584	Alphapapillomavirus 4
10588	Alphapapillomavirus 7
37116	Alphapapillomavirus 3
1923258	Hubei tombus-like virus 12
292627	Cowpea severe leaf curl-associated DNA beta
1273739	Andromedavirus
1692045	Tobacco virus 1
1972995	Tobacco virus 2
78395	Sugarcane streak Reunion virus
366686	TYLCCNV-[Y322] satellite DNA beta
1272949	Manitoba virus
222078	Ageratum yellow vein China virus - [Hn2]
382685	Lactococcus phage Q54
1662286	Marbled eel polyomavirus
1477516	Turkey megrivirus
59302	Ndumu virus
12197	Bean yellow mosaic virus
342564	Pasteurella phage F108
1610833	Bacillus phage Stills
1535289	unclassified Betatorquevirus
12445	Satellite tobacco mosaic virus
1429791	Mycobacterium phage BellusTerra
155414	Eimeria brunetti RNA virus 1
536086	Tomato mild mosaic virus
661101	Tomato chocolate spot virus
221915	Kayvirus
270642	Human coronavirus NL63
1690817	Streptomyces phage SF1
1690818	Streptomyces phage SF3
1923239	Hubei sobemo-like virus 6
1923240	Hubei sobemo-like virus 7
1923238	Hubei sobemo-like virus 5
1552661	Santa barbara virus
1923216	Hubei sobemo-like virus 3
1923194	Hubei sobemo-like virus 1
10658	Salmonella virus PRD1
1923241	Hubei sobemo-like virus 8
1923242	Hubei sobemo-like virus 9
379501	Staphylococcus virus phiMR11
47416	Sadwavirus
686944	Senecavirus A
674980	Chaetoceros salsugineum DNA virus
68033	Carrot mottle virus
269647	Penstyldensovirus
436447	Brevicoryne brassicae virus - UK
47900	Garlic common latent virus
423476	Streptococcus phage phi3396
1609634	Pequenovirus
1922492	Beihai octopus virus 1
1922493	Beihai octopus virus 2
10679	Peduovirinae
1923400	Sanxia water strider virus 16
77775	Salmonella phage FelixO1
79917	Japanese yam mosaic virus
1908811	Ceratobasidium endornavirus G
572239	Wheat yellow dwarf virus-GPV
754070	Tetraselmis viridis virus S20
32624	Lily mottle virus
1109716	Rhodococcus phage RGL3
1567472	Mycobacterium phage Malithi
11006	Totiviridae
1527493	Mycobacterium phage Sparky
1224510	Nepavirus
1647374	Klebsiella phage K5
1091556	Pseudomonas virus LPB1
414528	Chilli ringspot virus
1327990	Cellulophaga phage phi14:2
12161	Closterovirus
1406790	Slashvirus
1937817	Spinach cryptic virus 1
1325372	Edwardsiella phage PEi21
1685735	Lake Sarah-associated circular virus-1
1685746	Lake Sarah-associated circular virus-2
1685757	Lake Sarah-associated circular virus-3
1685768	Lake Sarah-associated circular virus-4
1685779	Lake Sarah-associated circular virus-5
1685783	Lake Sarah-associated circular virus-6
1163537	Tianjin totivirus
1685785	Lake Sarah-associated circular virus-8
686984	Sapelovirus A
256548	Bovine adeno-associated virus
1675317	Erysipelothrix phage SE-1
1655647	Microviridae Bog1249_12
1173745	Listeria phage LP-026
1529058	Vibrio phage ICP2_2013_A_Haiti
1307957	Clanis bilineata nucleopolyhedrovirus
197771	Etapapillomavirus 1
73423	Endive necrotic mosaic virus
1923722	Wuhan insect virus 18
1461743	Vibrio phage PVA1
454798	Salmonella phage Det7
1923716	Wuhan insect virus 12
1923717	Wuhan insect virus 13
1923714	Wuhan insect virus 10
1923715	Wuhan insect virus 11
1923721	Wuhan insect virus 17
1923718	Wuhan insect virus 14
1923719	Wuhan insect virus 15
1979162	Mammalian rubulavirus 5
655098	Pseudomonas phage LIT1
160843	Narcissus yellow stripe virus
11648	Feline lentivirus group
1931113	Pea leaf distortion betasatellite
91753	Cucurbit aphid-borne yellows virus
1546257	Tipula oleracea nudivirus
1510440	Bacillus phage Waukesha92
478812	Tomato leaf curl New Delhi betasatellite
10752	N4virus
1636545	Tsukamurella phage TIN2
1540090	Bacillus phage Mater
12051	Tymoviridae
1136133	Porcine kobuvirus SH-W-CHN/2010/China
279538	Gremmeniella abietina mitochondrial RNA virus S2
763998	Pseudomonas phage KPP12
582345	Pseudomonas phage KPP10
144752	Allpahuayo mammarenavirus
2017724	Porcine stool-associated circular virus/BEL/15V010
1608114	Wuhan Louse Fly Virus 10
1457386	Hunter Island virus
1819678	Cucurbit yellow mosaic alphasatellite
1051966	Squash yellow mild mottle virus
1414736	Lactobacillus phage J-1
1226723	Canis familiaris papillomavirus 13
1163708	Rupicapra rupicapra papillomavirus 1
112436	Celery mosaic virus
10786	Protoparvovirus
1923343	Hubei yanvirus-like virus 1
1343920	Apricot vein clearing associated virus
1241370	Okra leaf curl Oman virus
1439369	Carp picornavirus 1
12196	Potyvirus
1234171	Sauropus leaf curl disease associated DNA beta
1654740	Propionibacterium phage BruceLethal
1195796	Human papillomavirus type 154
1248396	Human papillomavirus type 156
1922692	Beihai sobemo-like virus 20
1481453	Mosavirus A2
1923661	Wenzhou tapeworm virus 1
1843741	Faeces associated gemycircularvirus 21
29272	Turnip vein-clearing virus
361731	Desmodium leaf distortion virus
1843742	Faeces associated gemycircularvirus 22
1980625	Carnation cryptic virus 3
10990	Rice black streaked dwarf virus
666144	Cleome leaf crumple virus
180822	Chronic bee paralysis virus
310103	Senecio yellow mosaic virus
93224	Spiroplasma phage SVTS2
1516128	Chaetoceros tenuissimus RNA virus type-II
10922	Rotavirus A
1305710	Ff47virus
910473	Burkholderia phage KS5
31732	Passion fruit woodiness virus
335797	Burkholderia phage KS9
1340745	Vibrio phage VFJ
10849	Enterobacteria phage alpha3
12174	Trivirinae
641832	Vibrio phage VP93
1500825	Propionibacterium phage PHL152M00
1923333	Hubei virga-like virus 18
685506	Mycobacterium virus Ardmore
430710	Amalgaviridae
938131	Mycobacterium phage Wee
1296653	Escherichia virus KP26
1897538	Common bean-associated gemycircularvirus
686946	Botrytis virus F
64317	Sokoluk virus
686947	Botrytis virus X
1218488	Torque teno sus virus k2
10437	Avihepadnavirus
1863009	Shigella phage SHFML-26
1165907	Porcine bocavirus
12232	Zucchini yellow mosaic virus
1540092	Bacillus phage Pascal
142843	Hop mosaic virus
1548905	Pseudomonas phage vB_PaeS_PAO1_Ab18
1564096	Erwinia phage phiEa2809
943908	Human polyomavirus 9
746831	Human polyomavirus 7
746830	Human polyomavirus 6
1151014	Vibrio phage phi-A318
1592828	Rhizoctonia fumigata mycovirus
1891764	Human polyomavirus 3
10630	Human polyomavirus 1
1922624	Beihai picorna-like virus 77
1922621	Beihai picorna-like virus 74
1922622	Beihai picorna-like virus 75
1922619	Beihai picorna-like virus 72
1922620	Beihai picorna-like virus 73
1922617	Beihai picorna-like virus 70
1922618	Beihai picorna-like virus 71
338111	unclassified Phix174microvirus
1922626	Beihai picorna-like virus 79
75888	Baboon orthoreovirus
1262516	Leuconostoc phage phiLN04
297249	Tomato yellow leaf curl Guangdong virus
1747287	Enterococcus phage vB_EfaS_IME198
1685766	Lake Sarah-associated circular virus-38
1685767	Lake Sarah-associated circular virus-39
266799	Tomato yellow leaf curl Kanchanaburi virus
1969400	Mac Peak virus
1211417	uncultured crAssphage
1685758	Lake Sarah-associated circular virus-30
1283076	Pelagibacter phage HTVC008M
1685760	Lake Sarah-associated circular virus-32
12470	Lucerne transient streak virus
1685762	Lake Sarah-associated circular virus-34
1685763	Lake Sarah-associated circular virus-35
1685764	Lake Sarah-associated circular virus-36
1685765	Lake Sarah-associated circular virus-37
1675554	Mycobacterium phage Pops
874272	Lizard adenovirus 2
1732179	Sulfolobales virus YNP1
1964372	Circovirus sp.
223358	Tomato mottle Taino virus
1305710	Mycobacterium phage vB_MapS_FF47
1245814	Mycobacterium phage First
193119	Pea enation mosaic virus satellite RNA
551531	Tomato leaf curl Kerala virus
11978	Vesivirus
103216	Enterobacteria phage WPhi
1655649	Gokushovirinae Bog5712_52
1917232	Only Syngen Nebraska virus 5
1416021	Feline sakobuvirus A
432200	Enterobacteria phage HK542
1923095	Hubei picorna-like virus 16
432201	Enterobacteria phage HK544
136084	Roseobacter phage SIO1
1016854	Banana streak UA virus
10638	Mus musculus polyomavirus 2
186371	Bhendi yellow vein betasatellite
1821538	Mycobacterium phage Xeno
398065	Avihepatovirus
255431	Klebsiella phage phiKO2
591160	Bhendi yellow vein Bhubhaneswar virus
1654891	Salmonella phage 38
1654890	Salmonella phage 37
1654889	Salmonella phage 36
248053	Farallon virus
1429768	Erwinia phage Ea35-70
1211643	Caulobacter virus Rogue
1964806	Coronavirus AcCoV-JC34
1777015	Erysiphe cichoracearum alphaendornavirus
47740	Groundnut rosette virus
1486426	Mycobacterium phage Phantastic
12037	Luteovirus
36403	Potato virus T
392504	Turnip ringspot virus
373371	unclassified Phic3unalikevirus
1922504	Beihai partiti-like virus 2
1805956	Bacillus phage Zuko
205868	Mycobacterium virus Che8
747056	Blueberry shock virus
1540098	Seuratvirus
2016457	Giant panda circovirus 2
2016458	Giant panda circovirus 3
2016456	Giant panda circovirus 1
1684115	Cronobacter phage PBES 02
1567486	Enterobacteria phage P88
1931369	Biomphalaria virus 1
1931370	Biomphalaria virus 2
1931371	Biomphalaria virus 3
1299297	Quadrivirus
42882	Cherry virus A
1223302	Limnipivirus
1895332	unclassified Rudiviridae
1268383	Rosavirus
1567012	Clostridium phage phiCT453A
1567403	unclassified Dinovernavirus
10877	Cystoviridae
1460071	Antheraea pernyi iflavirus
1746058	Bole tick virus 4
141860	Grapevine fanleaf virus satellite RNA
1262533	Lactococcus phage 340
1046402	Potato virus H
714310	Bean yellow mosaic Mexico virus
1408894	Red clover cryptic virus 1
1323524	Red clover cryptic virus 2
1923243	Hubei tetragnatha maxillosa virus 1
1678146	Orthohepevirus D
33734	Feline infectious peritonitis virus
31767	Orthohepevirus A
1923244	Hubei tetragnatha maxillosa virus 2
1555202	Escherichia phage 121Q
563119	Mycobacterium virus Fruitloop
46919	Whitewater Arroyo mammarenavirus
376849	Lumpy skin disease virus NI-2490
12238	Odontoglossum ringspot virus
1579460	Parapoxvirus red deer/HL953
644610	Nyamanini nyavirus
1923542	Wenling toga-like virus
347326	Pseudomonas phage 119X
65467	unassigned Betaflexiviridae
1548907	Pseudomonas phage vB_PaeM_PAO1_Ab27
797418	Hepandensovirus
11019	Alphavirus
1647400	Enterococcus phage Ec-ZZ2
1329650	Bat circovirus
1195085	Cronobacter phage CR5
107324	Tobacco vein clearing virus
1335230	Pseudomonas phage PaBG
11250	Human orthopneumovirus
1538549	Ethiopian tobacco bushy top virus
1202142	Citrus chlorotic dwarf associated virus
12513	unclassified Orthohepadnavirus
1521188	Lymantria dispar iflavirus 1
1618252	Avon-Heathcote Estuary associated circular virus 28
31742	Johnsongrass mosaic virus
1618248	Avon-Heathcote Estuary associated circular virus 24
1618249	Avon-Heathcote Estuary associated circular virus 25
1618250	Avon-Heathcote Estuary associated circular virus 26
1618251	Avon-Heathcote Estuary associated circular virus 27
1618244	Avon-Heathcote Estuary associated circular virus 20
1618245	Avon-Heathcote Estuary associated circular virus 21
1618246	Avon-Heathcote Estuary associated circular virus 22
1618247	Avon-Heathcote Estuary associated circular virus 23
1746066	Wenling shark virus
1608095	Wenzhou Shrimp Virus 1
59817	Faba bean necrotic yellows virus
55951	Grapevine leafroll-associated virus 3
64003	Grapevine leafroll-associated virus 2
47985	Grapevine leafroll-associated virus 1
67082	BeAn 58058 virus
261726	Vibrio phage VP882
203168	Grapevine leafroll-associated virus 6
