#tax_id	genomic_nucleotide_accession.version
1448316	NW_020292115.1
1448316	NW_020292100.1
1448316	NW_020292113.1
1448316	NW_020292117.1
1448316	NW_020292119.1
1448316	NW_020292203.1
1448316	NW_020292206.1
1448316	NW_020292211.1
1448316	NW_020292213.1
1448317	NW_020291812.1
1448317	NW_020291826.1
1448317	NW_020291813.1
1448317	NW_020291807.1
1448317	NW_020291802.1
1448317	NW_020291801.1
1448317	NW_020291833.1
1448317	NW_020291837.1
1448317	NW_020291809.1
1448317	NW_020291815.1
1448317	NW_020291816.1
1448317	NW_020291810.1
1448317	NW_020291872.1
1448317	NW_020291825.1
1448317	NW_020291823.1
1448317	NW_020291804.1
1448317	NW_020291818.1
1448317	NW_020291844.1
1448317	NW_020291814.1
1448317	NW_020291820.1
1448317	NW_020291873.1
1448317	NW_020291811.1
1448317	NW_020291843.1
1448317	NW_020291831.1
1448317	NW_020291840.1
1448317	NW_020291827.1
1448317	NW_020291835.1
1448317	NW_020291822.1
1448317	NW_020291829.1
1448317	NW_020291806.1
1448317	NW_020291817.1
1448317	NW_020291848.1
1448317	NW_020291808.1
1448317	NW_020291803.1
1448317	NW_020291838.1
1448317	NW_020291851.1
1448317	NW_020291852.1
1448317	NW_020291846.1
1448317	NW_020291845.1
1448317	NW_020291874.1
1448317	NW_020291819.1
1448317	NW_020291860.1
1448317	NW_020291834.1
1448317	NW_020291865.1
1448317	NW_020291871.1
1448317	NW_020291805.1
1448317	NW_020291821.1
1448317	NW_020291824.1
1448317	NW_020291828.1
1448317	NW_020291830.1
1448317	NW_020291832.1
1448317	NW_020291836.1
1448317	NW_020291839.1
1448317	NW_020291841.1
1448317	NW_020291842.1
1448317	NW_020291847.1
1448317	NW_020291849.1
1448317	NW_020291850.1
1448317	NW_020291853.1
1448317	NW_020291854.1
1448317	NW_020291855.1
1448317	NW_020291856.1
1448317	NW_020291857.1
1448317	NW_020291858.1
1448317	NW_020291859.1
1448317	NW_020291861.1
1448317	NW_020291862.1
1448317	NW_020291863.1
1448317	NW_020291864.1
1448317	NW_020291866.1
1448317	NW_020291867.1
1448317	NW_020291868.1
1448317	NW_020291869.1
1448317	NW_020291870.1
1448317	NW_020291875.1
1448317	NW_020291878.1
1448317	NW_020291876.1
1448317	NW_020291880.1
1448317	NW_020291881.1
1448317	NW_020291882.1
1448317	NW_020291883.1
1448317	NW_020291886.1
1448321	NW_020290427.1
1448321	NW_020290406.1
1448321	NW_020290428.1
1448321	NW_020290429.1
1448321	NW_020290430.1
1448321	NW_020290431.1
1448321	NW_020290432.1
1448321	NW_020290433.1
1448321	NW_020290434.1
1448321	NW_020290408.1
1448321	NW_020290435.1
1448321	NW_020290436.1
1448321	NW_020290437.1
1448321	NW_020290438.1
1448321	NW_020290439.1
1448321	NW_020290440.1
1448321	NW_020290441.1
1448321	NW_020290442.1
1448321	NW_020290443.1
1448321	NW_020290444.1
1448321	NW_020290409.1
1448321	NW_020290445.1
1448321	NW_020290446.1
1448321	NW_020290447.1
1448321	NW_020290448.1
1448321	NW_020290449.1
1448321	NW_020290450.1
1448321	NW_020290451.1
1448321	NW_020290452.1
1448321	NW_020290453.1
1448321	NW_020290454.1
1448321	NW_020290410.1
1448321	NW_020290455.1
1448321	NW_020290456.1
1448321	NW_020290457.1
1448321	NW_020290458.1
1448321	NW_020290459.1
1448321	NW_020290460.1
1448321	NW_020290461.1
1448321	NW_020290462.1
1448321	NW_020290411.1
1448321	NW_020290465.1
1448321	NW_020290466.1
1448321	NW_020290467.1
1448321	NW_020290468.1
1448321	NW_020290469.1
1448321	NW_020290471.1
1448321	NW_020290474.1
1448321	NW_020290412.1
1448321	NW_020290475.1
1448321	NW_020290477.1
1448321	NW_020290479.1
1448321	NW_020290481.1
1448321	NW_020290413.1
1448321	NW_020290414.1
1448321	NW_020290415.1
1448321	NW_020290542.1
1448321	NW_020290426.1
1448321	NW_020290533.1
1448321	NW_020290420.1
1448321	NW_020290554.1
1448321	NW_020290540.1
1448321	NW_020290424.1
1448321	NW_020290562.1
1448321	NW_020290541.1
1448321	NW_020290535.1
1448321	NW_020290578.1
1448321	NW_020290421.1
1448321	NW_020290422.1
1448321	NW_020290515.1
1448321	NW_020290417.1
1448321	NW_020290407.1
1448321	NW_020290418.1
1448321	NW_020290416.1
1448321	NW_020290528.1
1448321	NW_020290423.1
1448321	NW_020290557.1
1448321	NW_020290536.1
1448321	NW_020290513.1
1448321	NW_020290419.1
1448321	NW_020290425.1
1448321	NW_020290512.1
1448321	NW_020290463.1
1448321	NW_020290472.1
1448321	NW_020290480.1
1448321	NW_020290482.1
1448321	NW_020290484.1
1448321	NW_020290491.1
1448321	NW_020290510.1
1448321	NW_020290532.1
1448321	NW_020290539.1
1448321	NW_020290551.1
1448321	NW_020290553.1
1448321	NW_020290558.1
1448321	NW_020290566.1
1448321	NW_020290575.1
1448321	NW_020290582.1
1448321	NW_020290583.1
1448321	NW_020290590.1
1448321	NW_020290592.1
1448321	NW_020290593.1
1448321	NW_020290596.1
1448321	NW_020290597.1
1448321	NW_020290601.1
1448321	NW_020290605.1
1448321	NW_020290478.1
1448321	NW_020290487.1
1448321	NW_020290494.1
1448321	NW_020290509.1
1448321	NW_020290470.1
1448321	NW_020290550.1
1448321	NW_020290473.1
1448321	NW_020290483.1
1448321	NW_020290488.1
1448321	NW_020290504.1
1448321	NW_020290505.1
1448321	NW_020290507.1
1448321	NW_020290508.1
1448321	NW_020290514.1
1448321	NW_020290518.1
1448321	NW_020290521.1
1448321	NW_020290522.1
1448321	NW_020290525.1
1448321	NW_020290530.1
1448321	NW_020290543.1
1448321	NW_020290546.1
1448321	NW_020290547.1
1448321	NW_020290549.1
1448321	NW_020290552.1
1448321	NW_020290559.1
1448321	NW_020290561.1
1448321	NW_020290563.1
1448321	NW_020290564.1
1448321	NW_020290568.1
1448321	NW_020290572.1
1448321	NW_020290576.1
1448321	NW_020290588.1
1448321	NW_020290595.1
1448321	NW_020290534.1
1448321	NW_020290501.1
1448321	NW_020290523.1
1448321	NW_020290585.1
1448321	NW_020290606.1
1448321	NW_020290486.1
1448322	NW_020291496.1
1448322	NW_020291470.1
1448322	NW_020291497.1
1448322	NW_020291498.1
1448322	NW_020291472.1
1448322	NW_020291499.1
1448322	NW_020291500.1
1448322	NW_020291501.1
1448322	NW_020291502.1
1448322	NW_020291503.1
1448322	NW_020291504.1
1448322	NW_020291505.1
1448322	NW_020291506.1
1448322	NW_020291507.1
1448322	NW_020291508.1
1448322	NW_020291473.1
1448322	NW_020291509.1
1448322	NW_020291510.1
1448322	NW_020291511.1
1448322	NW_020291479.1
1448322	NW_020291512.1
1448322	NW_020291513.1
1448322	NW_020291514.1
1448322	NW_020291515.1
1448322	NW_020291516.1
1448322	NW_020291517.1
1448322	NW_020291518.1
1448322	NW_020291474.1
1448322	NW_020291519.1
1448322	NW_020291520.1
1448322	NW_020291521.1
1448322	NW_020291522.1
1448322	NW_020291523.1
1448322	NW_020291524.1
1448322	NW_020291525.1
1448322	NW_020291526.1
1448322	NW_020291527.1
1448322	NW_020291528.1
1448322	NW_020291475.1
1448322	NW_020291530.1
1448322	NW_020291531.1
1448322	NW_020291532.1
1448322	NW_020291533.1
1448322	NW_020291534.1
1448322	NW_020291535.1
1448322	NW_020291536.1
1448322	NW_020291537.1
1448322	NW_020291538.1
1448322	NW_020291476.1
1448322	NW_020291569.1
1448322	NW_020291539.1
1448322	NW_020291540.1
1448322	NW_020291570.1
1448322	NW_020291541.1
1448322	NW_020291542.1
1448322	NW_020291571.1
1448322	NW_020291543.1
1448322	NW_020291545.1
1448322	NW_020291546.1
1448322	NW_020291572.1
1448322	NW_020291547.1
1448322	NW_020291548.1
1448322	NW_020291477.1
1448322	NW_020291576.1
1448322	NW_020291577.1
1448322	NW_020291549.1
1448322	NW_020291480.1
1448322	NW_020291550.1
1448322	NW_020291552.1
1448322	NW_020291553.1
1448322	NW_020291554.1
1448322	NW_020291556.1
1448322	NW_020291557.1
1448322	NW_020291558.1
1448322	NW_020291478.1
1448322	NW_020291559.1
1448322	NW_020291560.1
1448322	NW_020291561.1
1448322	NW_020291563.1
1448322	NW_020291564.1
1448322	NW_020291565.1
1448322	NW_020291566.1
1448322	NW_020291567.1
1448322	NW_020291568.1
1448322	NW_020291483.1
1448322	NW_020291471.1
1448322	NW_020291485.1
1448322	NW_020291493.1
1448322	NW_020291589.1
1448322	NW_020291492.1
1448322	NW_020291555.1
1448322	NW_020291481.1
1448322	NW_020291491.1
1448322	NW_020291495.1
1448322	NW_020291494.1
1448322	NW_020291578.1
1448322	NW_020291487.1
1448322	NW_020291486.1
1448322	NW_020291590.1
1448322	NW_020291579.1
1448322	NW_020291484.1
1448322	NW_020291585.1
1448322	NW_020291490.1
1448322	NW_020291544.1
1448322	NW_020291482.1
1448322	NW_020291488.1
1448322	NW_020291489.1
1448322	NW_020291573.1
1448322	NW_020291580.1
1448322	NW_020291587.1
1448322	NW_020291583.1
1448322	NW_020291562.1
1448322	NW_020291581.1
1448322	NW_020291586.1
1448322	NW_020291584.1
1450172	NW_022983475.1
1450172	NW_022983474.1
1450172	NW_022983493.1
1450172	NW_022983496.1
1450172	NW_022983497.1
1450172	NW_022983502.1
1450172	NW_022983476.1
1450172	NW_022983505.1
1450172	NW_022983508.1
1450172	NW_022983509.1
1450172	NW_022983477.1
1450172	NW_022983513.1
1450172	NW_022983514.1
1450172	NW_022983519.1
1450172	NW_022983522.1
1450172	NW_022983478.1
1450172	NW_022983525.1
1450172	NW_022983479.1
1450172	NW_022983480.1
1450172	NW_022983481.1
1450172	NW_022983482.1
1450172	NW_022983484.1
1450172	NW_022983486.1
1450172	NW_022983488.1
1450172	NW_022983507.1
1450172	NW_022983483.1
1450172	NW_022983492.1
1450172	NW_022983499.1
1450172	NW_022983487.1
1450172	NW_022983490.1
1450172	NW_022983491.1
1450172	NW_022983485.1
1450172	NW_022983512.1
1450172	NW_022983489.1
1450172	NW_022983501.1
1450172	NW_022983516.1
1450172	NW_022983528.1
1450172	NW_022983494.1
1450172	NW_022983498.1
1450172	NW_022983495.1
1450172	NW_022983503.1
1450172	NW_022983510.1
1450172	NW_022983500.1
1450172	NW_022983511.1
1450172	NW_022983527.1
1450172	NW_022983506.1
1450172	NW_022983521.1
1450172	NW_022983524.1
1450172	NW_022983504.1
1450172	NW_022983518.1
1450172	NW_022983517.1
1450172	NW_022983520.1
1450172	NW_022983526.1
1450533	NW_020290884.1
1450533	NW_020290885.1
1450533	NW_020290903.1
1450533	NW_020290904.1
1450533	NW_020290905.1
1450533	NW_020290906.1
1450533	NW_020290907.1
1450533	NW_020290908.1
1450533	NW_020290909.1
1450533	NW_020290910.1
1450533	NW_020290911.1
1450533	NW_020290912.1
1450533	NW_020290886.1
1450533	NW_020290913.1
1450533	NW_020290914.1
1450533	NW_020290915.1
1450533	NW_020290916.1
1450533	NW_020290917.1
1450533	NW_020290918.1
1450533	NW_020290919.1
1450533	NW_020290920.1
1450533	NW_020290921.1
1450533	NW_020290922.1
1450533	NW_020290887.1
1450533	NW_020290923.1
1450533	NW_020290924.1
1450533	NW_020290925.1
1450533	NW_020290926.1
1450533	NW_020290927.1
1450533	NW_020290928.1
1450533	NW_020290929.1
1450533	NW_020290930.1
1450533	NW_020290931.1
1450533	NW_020290932.1
1450533	NW_020290888.1
1450533	NW_020290933.1
1450533	NW_020290934.1
1450533	NW_020290935.1
1450533	NW_020290936.1
1450533	NW_020290937.1
1450533	NW_020290938.1
1450533	NW_020290939.1
1450533	NW_020290940.1
1450533	NW_020290941.1
1450533	NW_020290942.1
1450533	NW_020290889.1
1450533	NW_020290943.1
1450533	NW_020290945.1
1450533	NW_020290946.1
1450533	NW_020290948.1
1450533	NW_020290949.1
1450533	NW_020290951.1
1450533	NW_020290890.1
1450533	NW_020290954.1
1450533	NW_020290955.1
1450533	NW_020290957.1
1450533	NW_020290958.1
1450533	NW_020290959.1
1450533	NW_020290961.1
1450533	NW_020290962.1
1450533	NW_020290891.1
1450533	NW_020290963.1
1450533	NW_020290967.1
1450533	NW_020290972.1
1450533	NW_020290892.1
1450533	NW_020290897.1
1450533	NW_020290898.1
1450533	NW_020290947.1
1450533	NW_020290902.1
1450533	NW_020290896.1
1450533	NW_020290960.1
1450533	NW_020290893.1
1450533	NW_020290894.1
1450533	NW_020290895.1
1450533	NW_020290899.1
1450533	NW_020290900.1
1450533	NW_020290901.1
1450533	NW_020290944.1
1450533	NW_020290950.1
1450533	NW_020290952.1
1450533	NW_020290953.1
1450533	NW_020290956.1
1450533	NW_020290964.1
1450533	NW_020290971.1
1450533	NW_020290975.1
1450533	NW_020290976.1
1450533	NW_020290977.1
1450533	NW_020290981.1
1450533	NW_020290990.1
1450533	NW_020290979.1
1450533	NW_020290983.1
1450533	NW_020290987.1
1450533	NW_020290989.1
1450533	NW_020290968.1
1450533	NW_020290969.1
1450533	NW_020290980.1
1450533	NW_020290966.1
1450533	NW_020290970.1
1450533	NW_020290974.1
1450533	NW_020290984.1
1450533	NW_020290988.1
1450533	NW_020290973.1
1450533	NW_020290978.1
1450534	NW_020290756.1
1450534	NW_020290731.1
1450534	NW_020290757.1
1450534	NW_020290758.1
1450534	NW_020290740.1
1450534	NW_020290759.1
1450534	NW_020290733.1
1450534	NW_020290760.1
1450534	NW_020290761.1
1450534	NW_020290762.1
1450534	NW_020290763.1
1450534	NW_020290764.1
1450534	NW_020290765.1
1450534	NW_020290766.1
1450534	NW_020290767.1
1450534	NW_020290768.1
1450534	NW_020290769.1
1450534	NW_020290734.1
1450534	NW_020290770.1
1450534	NW_020290831.1
1450534	NW_020290771.1
1450534	NW_020290772.1
1450534	NW_020290773.1
1450534	NW_020290774.1
1450534	NW_020290775.1
1450534	NW_020290832.1
1450534	NW_020290776.1
1450534	NW_020290777.1
1450534	NW_020290833.1
1450534	NW_020290778.1
1450534	NW_020290779.1
1450534	NW_020290735.1
1450534	NW_020290780.1
1450534	NW_020290781.1
1450534	NW_020290834.1
1450534	NW_020290782.1
1450534	NW_020290783.1
1450534	NW_020290784.1
1450534	NW_020290835.1
1450534	NW_020290785.1
1450534	NW_020290836.1
1450534	NW_020290786.1
1450534	NW_020290787.1
1450534	NW_020290788.1
1450534	NW_020290789.1
1450534	NW_020290837.1
1450534	NW_020290736.1
1450534	NW_020290838.1
1450534	NW_020290790.1
1450534	NW_020290791.1
1450534	NW_020290792.1
1450534	NW_020290839.1
1450534	NW_020290793.1
1450534	NW_020290794.1
1450534	NW_020290741.1
1450534	NW_020290795.1
1450534	NW_020290796.1
1450534	NW_020290797.1
1450534	NW_020290798.1
1450534	NW_020290799.1
1450534	NW_020290737.1
1450534	NW_020290800.1
1450534	NW_020290801.1
1450534	NW_020290802.1
1450534	NW_020290803.1
1450534	NW_020290804.1
1450534	NW_020290805.1
1450534	NW_020290806.1
1450534	NW_020290807.1
1450534	NW_020290808.1
1450534	NW_020290809.1
1450534	NW_020290738.1
1450534	NW_020290810.1
1450534	NW_020290811.1
1450534	NW_020290812.1
1450534	NW_020290813.1
1450534	NW_020290814.1
1450534	NW_020290815.1
1450534	NW_020290816.1
1450534	NW_020290817.1
1450534	NW_020290818.1
1450534	NW_020290819.1
1450534	NW_020290739.1
1450534	NW_020290820.1
1450534	NW_020290821.1
1450534	NW_020290822.1
1450534	NW_020290823.1
1450534	NW_020290824.1
1450534	NW_020290840.1
1450534	NW_020290825.1
1450534	NW_020290826.1
1450534	NW_020290827.1
1450534	NW_020290828.1
1450534	NW_020290829.1
1450534	NW_020290841.1
1450534	NW_020290842.1
1450534	NW_020290732.1
1450534	NW_020290753.1
1450534	NW_020290748.1
1450534	NW_020290843.1
1450534	NW_020290743.1
1450534	NW_020290844.1
1450534	NW_020290856.1
1450534	NW_020290857.1
1450534	NW_020290854.1
1450534	NW_020290860.1
1450534	NW_020290848.1
1450534	NW_020290742.1
1450534	NW_020290751.1
1450534	NW_020290744.1
1450534	NW_020290749.1
1450534	NW_020290750.1
1450534	NW_020290846.1
1450534	NW_020290752.1
1450534	NW_020290878.1
1450534	NW_020290877.1
1450534	NW_020290830.1
1450534	NW_020290845.1
1450534	NW_020290747.1
1450534	NW_020290754.1
1450534	NW_020290847.1
1450534	NW_020290869.1
1450534	NW_020290746.1
1450534	NW_020290745.1
1450534	NW_020290755.1
1450534	NW_020290849.1
1450534	NW_020290851.1
1450534	NW_020290852.1
1450534	NW_020290855.1
1450534	NW_020290858.1
1450534	NW_020290859.1
1450534	NW_020290861.1
1450534	NW_020290863.1
1450534	NW_020290865.1
1450534	NW_020290867.1
1450534	NW_020290868.1
1450534	NW_020290871.1
1450534	NW_020290873.1
1450534	NW_020290875.1
1450534	NW_020290876.1
1450534	NW_020290864.1
1450534	NW_020290872.1
1450534	NW_020290866.1
1450534	NW_020290862.1
1450534	NW_020290874.1
1450534	NW_020290880.1
1450534	NW_020290850.1
1450534	NW_020290879.1
1450535	NW_020291007.1
1450535	NW_020290991.1
1450535	NW_020291008.1
1450535	NW_020291009.1
1450535	NW_020290992.1
1450535	NW_020291010.1
1450535	NW_020291011.1
1450535	NW_020291012.1
1450535	NW_020291013.1
1450535	NW_020291014.1
1450535	NW_020291015.1
1450535	NW_020291016.1
1450535	NW_020291017.1
1450535	NW_020291018.1
1450535	NW_020291000.1
1450535	NW_020291019.1
1450535	NW_020290993.1
1450535	NW_020291020.1
1450535	NW_020291021.1
1450535	NW_020291022.1
1450535	NW_020291023.1
1450535	NW_020291024.1
1450535	NW_020291025.1
1450535	NW_020291026.1
1450535	NW_020291027.1
1450535	NW_020291028.1
1450535	NW_020291029.1
1450535	NW_020290994.1
1450535	NW_020291030.1
1450535	NW_020291031.1
1450535	NW_020291032.1
1450535	NW_020291033.1
1450535	NW_020291034.1
1450535	NW_020291035.1
1450535	NW_020291036.1
1450535	NW_020291037.1
1450535	NW_020291038.1
1450535	NW_020291039.1
1450535	NW_020290995.1
1450535	NW_020291001.1
1450535	NW_020291040.1
1450535	NW_020291041.1
1450535	NW_020291042.1
1450535	NW_020291043.1
1450535	NW_020291044.1
1450535	NW_020291045.1
1450535	NW_020291046.1
1450535	NW_020291047.1
1450535	NW_020291048.1
1450535	NW_020291049.1
1450535	NW_020290996.1
1450535	NW_020291050.1
1450535	NW_020291053.1
1450535	NW_020291054.1
1450535	NW_020291055.1
1450535	NW_020291056.1
1450535	NW_020291058.1
1450535	NW_020290997.1
1450535	NW_020291068.1
1450535	NW_020290998.1
1450535	NW_020291071.1
1450535	NW_020290999.1
1450535	NW_020291002.1
1450535	NW_020291004.1
1450535	NW_020291096.1
1450535	NW_020291123.1
1450535	NW_020291003.1
1450535	NW_020291005.1
1450535	NW_020291006.1
1450535	NW_020291051.1
1450535	NW_020291066.1
1450535	NW_020291067.1
1450535	NW_020291080.1
1450535	NW_020291095.1
1450535	NW_020291098.1
1450535	NW_020291102.1
1450535	NW_020291104.1
1450535	NW_020291097.1
1450535	NW_020291118.1
1450537	NW_020291909.1
1450537	NW_020291887.1
1450537	NW_020291910.1
1450537	NW_020291911.1
1450537	NW_020291912.1
1450537	NW_020291913.1
1450537	NW_020291914.1
1450537	NW_020291915.1
1450537	NW_020291889.1
1450537	NW_020291916.1
1450537	NW_020291917.1
1450537	NW_020291918.1
1450537	NW_020291919.1
1450537	NW_020291920.1
1450537	NW_020291896.1
1450537	NW_020291921.1
1450537	NW_020291922.1
1450537	NW_020291923.1
1450537	NW_020291924.1
1450537	NW_020291925.1
1450537	NW_020291890.1
1450537	NW_020291926.1
1450537	NW_020291927.1
1450537	NW_020291928.1
1450537	NW_020291929.1
1450537	NW_020291930.1
1450537	NW_020291931.1
1450537	NW_020291932.1
1450537	NW_020291933.1
1450537	NW_020291934.1
1450537	NW_020291935.1
1450537	NW_020291891.1
1450537	NW_020291936.1
1450537	NW_020291987.1
1450537	NW_020291937.1
1450537	NW_020291938.1
1450537	NW_020291988.1
1450537	NW_020291939.1
1450537	NW_020291940.1
1450537	NW_020291989.1
1450537	NW_020291941.1
1450537	NW_020291942.1
1450537	NW_020291990.1
1450537	NW_020291943.1
1450537	NW_020291944.1
1450537	NW_020291945.1
1450537	NW_020291892.1
1450537	NW_020291991.1
1450537	NW_020291992.1
1450537	NW_020291994.1
1450537	NW_020291995.1
1450537	NW_020291946.1
1450537	NW_020291897.1
1450537	NW_020291947.1
1450537	NW_020291948.1
1450537	NW_020291949.1
1450537	NW_020291950.1
1450537	NW_020291951.1
1450537	NW_020291952.1
1450537	NW_020291953.1
1450537	NW_020291954.1
1450537	NW_020291955.1
1450537	NW_020291893.1
1450537	NW_020291956.1
1450537	NW_020291957.1
1450537	NW_020291958.1
1450537	NW_020291959.1
1450537	NW_020291960.1
1450537	NW_020291961.1
1450537	NW_020291962.1
1450537	NW_020291963.1
1450537	NW_020291965.1
1450537	NW_020291894.1
1450537	NW_020291966.1
1450537	NW_020291967.1
1450537	NW_020291968.1
1450537	NW_020291969.1
1450537	NW_020291970.1
1450537	NW_020291972.1
1450537	NW_020291973.1
1450537	NW_020291895.1
1450537	NW_020291976.1
1450537	NW_020291977.1
1450537	NW_020291978.1
1450537	NW_020291979.1
1450537	NW_020291980.1
1450537	NW_020291982.1
1450537	NW_020291984.1
1450537	NW_020291985.1
1450537	NW_020291998.1
1450537	NW_020292000.1
1450537	NW_020292001.1
1450537	NW_020292020.1
1450537	NW_020291903.1
1450537	NW_020291901.1
1450537	NW_020291907.1
1450537	NW_020292002.1
1450537	NW_020292005.1
1450537	NW_020291904.1
1450537	NW_020291986.1
1450537	NW_020291898.1
1450537	NW_020291905.1
1450537	NW_020291906.1
1450537	NW_020291964.1
1450537	NW_020291902.1
1450537	NW_020291888.1
1450537	NW_020291908.1
1450537	NW_020292035.1
1450537	NW_020291900.1
1450537	NW_020291999.1
1450537	NW_020291899.1
1450537	NW_020291971.1
1450537	NW_020291983.1
1450537	NW_020292006.1
1450537	NW_020292012.1
1450537	NW_020292015.1
1450537	NW_020292016.1
1450537	NW_020292029.1
1450537	NW_020292031.1
1450537	NW_020292009.1
1450537	NW_020292010.1
1450537	NW_020292011.1
1450537	NW_020292013.1
1450537	NW_020291981.1
1450537	NW_020291997.1
1450537	NW_020292026.1
1450537	NW_020292028.1
1450537	NW_020292014.1
1450537	NW_020292027.1
1450537	NW_020291974.1
1450537	NW_020292003.1
1450537	NW_020291993.1
1450537	NW_020292018.1
1450537	NW_020292023.1
1450537	NW_020292025.1
1450537	NW_020292030.1
1450537	NW_020292033.1
1450537	NW_020292037.1
1450537	NW_020292024.1
1450537	NW_020292004.1
1450537	NW_020292008.1
1450537	NW_020292017.1
1450537	NW_020292019.1
1450537	NW_020292036.1
1450539	NW_020290636.1
1450539	NW_020290611.1
1450539	NW_020290637.1
1450539	NW_020290638.1
1450539	NW_020290639.1
1450539	NW_020290613.1
1450539	NW_020290640.1
1450539	NW_020290641.1
1450539	NW_020290642.1
1450539	NW_020290643.1
1450539	NW_020290644.1
1450539	NW_020290645.1
1450539	NW_020290646.1
1450539	NW_020290647.1
1450539	NW_020290648.1
1450539	NW_020290649.1
1450539	NW_020290620.1
1450539	NW_020290614.1
1450539	NW_020290650.1
1450539	NW_020290651.1
1450539	NW_020290652.1
1450539	NW_020290653.1
1450539	NW_020290654.1
1450539	NW_020290655.1
1450539	NW_020290656.1
1450539	NW_020290657.1
1450539	NW_020290658.1
1450539	NW_020290659.1
1450539	NW_020290615.1
1450539	NW_020290660.1
1450539	NW_020290661.1
1450539	NW_020290662.1
1450539	NW_020290663.1
1450539	NW_020290664.1
1450539	NW_020290665.1
1450539	NW_020290666.1
1450539	NW_020290667.1
1450539	NW_020290668.1
1450539	NW_020290669.1
1450539	NW_020290616.1
1450539	NW_020290670.1
1450539	NW_020290671.1
1450539	NW_020290672.1
1450539	NW_020290673.1
1450539	NW_020290674.1
1450539	NW_020290675.1
1450539	NW_020290676.1
1450539	NW_020290677.1
1450539	NW_020290678.1
1450539	NW_020290679.1
1450539	NW_020290617.1
1450539	NW_020290621.1
1450539	NW_020290680.1
1450539	NW_020290681.1
1450539	NW_020290682.1
1450539	NW_020290683.1
1450539	NW_020290684.1
1450539	NW_020290685.1
1450539	NW_020290687.1
1450539	NW_020290689.1
1450539	NW_020290618.1
1450539	NW_020290690.1
1450539	NW_020290692.1
1450539	NW_020290693.1
1450539	NW_020290694.1
1450539	NW_020290695.1
1450539	NW_020290696.1
1450539	NW_020290697.1
1450539	NW_020290698.1
1450539	NW_020290619.1
1450539	NW_020290702.1
1450539	NW_020290709.1
1450539	NW_020290701.1
1450539	NW_020290612.1
1450539	NW_020290632.1
1450539	NW_020290629.1
1450539	NW_020290627.1
1450539	NW_020290625.1
1450539	NW_020290635.1
1450539	NW_020290624.1
1450539	NW_020290634.1
1450539	NW_020290707.1
1450539	NW_020290628.1
1450539	NW_020290714.1
1450539	NW_020290622.1
1450539	NW_020290630.1
1450539	NW_020290626.1
1450539	NW_020290623.1
1450539	NW_020290631.1
1450539	NW_020290633.1
1450539	NW_020290686.1
1450539	NW_020290691.1
1450539	NW_020290704.1
1450539	NW_020290688.1
1450539	NW_020290715.1
1450539	NW_020290699.1
1450539	NW_020290716.1
1450539	NW_020290710.1
1450539	NW_020290706.1
1450539	NW_020290712.1
1463999	NW_024066028.1
1463999	NW_024066029.1
1463999	NW_024066030.1
1463999	NW_024066031.1
1463999	NW_024066032.1
1463999	NW_024066033.1
1463999	NW_024066034.1
1463999	NW_024066035.1
1463999	NW_024066036.1
1463999	NW_024066037.1
1463999	NW_024066038.1
1463999	NW_024066039.1
1463999	NW_024066040.1
1463999	NW_024066041.1
1463999	NW_024066042.1
1463999	NW_024066043.1
1463999	NW_024066044.1
1463999	NW_024066045.1
1463999	NW_024066046.1
1463999	NW_024066047.1
1463999	NW_024066048.1
1463999	NW_024066049.1
1463999	NW_024066050.1
1463999	NW_024066051.1
1463999	NW_024066052.1
1463999	NW_024066053.1
1463999	NW_024066054.1
1463999	NW_024066055.1
1463999	NW_024066056.1
1463999	NW_024066057.1
1463999	NW_024066058.1
1463999	NW_024066059.1
1463999	NW_024066060.1
1463999	NW_024066061.1
1463999	NW_024066062.1
1463999	NW_024066063.1
1463999	NW_024066064.1
1463999	NW_024066065.1
1463999	NW_024066066.1
1463999	NW_024066067.1
1463999	NW_024066068.1
1463999	NW_024066070.1
1463999	NW_024066074.1
1486872	NC_034928.1
1491472	NC_052832.1
1506151	NW_022476245.1
1506151	NW_022476250.1
1506151	NW_022476018.1
1506151	NW_022476093.1
1506151	NW_022476094.1
1506151	NW_022476253.1
1506151	NW_022476258.1
1506151	NW_022476259.1
1506151	NW_022476019.1
1506151	NW_022476020.1
1506151	NW_022475993.1
1506151	NW_022476275.1
1506151	NW_022476280.1
1506151	NW_022476021.1
1506151	NW_022475995.1
1506151	NW_022476095.1
1506151	NW_022476022.1
1506151	NW_022476023.1
1506151	NW_022476024.1
1506151	NW_022476025.1
1506151	NW_022476026.1
1506151	NW_022476096.1
1506151	NW_022476027.1
1506151	NW_022476028.1
1506151	NW_022476097.1
1506151	NW_022476029.1
1506151	NW_022476030.1
1506151	NW_022476098.1
1506151	NW_022476031.1
1506151	NW_022475996.1
1506151	NW_022476032.1
1506151	NW_022476033.1
1506151	NW_022476034.1
1506151	NW_022476035.1
1506151	NW_022476036.1
1506151	NW_022476037.1
1506151	NW_022476099.1
1506151	NW_022476038.1
1506151	NW_022476039.1
1506151	NW_022476040.1
1506151	NW_022476041.1
1506151	NW_022475997.1
1506151	NW_022476042.1
1506151	NW_022476043.1
1506151	NW_022476044.1
1506151	NW_022476045.1
1506151	NW_022476046.1
1506151	NW_022476100.1
1506151	NW_022476047.1
1506151	NW_022476048.1
1506151	NW_022476049.1
1506151	NW_022476050.1
1506151	NW_022476051.1
